alexatop,malware_domain,phishtank,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,zonefiles_tld,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
FALSE,TRUE,FALSE,0.6,0.6,0.057627477,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.923076923,chinalove.com,chinalve.com
FALSE,TRUE,FALSE,0.6,0.6,0.062424035,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.642857143,www.no.com,www.yntscp.com
FALSE,TRUE,FALSE,0.387024609,0.529767911,0.046054914,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.727272727,hicloud.com,hncopd.com
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.076953613,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.666666667,iprocode.com,www.prjcode.com
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.096061301,0,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.642857143,xicidaili.com,xinyitaoci.com
FALSE,TRUE,FALSE,0.6,0.6,0.034569219,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.769230769,pelismart.com,relimar.com
FALSE,TRUE,FALSE,0.6,0.6,0.092981865,0.6,FALSE,0,0.7,FALSE,0.034782609,0.020357452,FALSE,0.666666667,t-do.ru,tr-gdz.ru
FALSE,TRUE,FALSE,0.6,0.6,0.056572642,0.6,TRUE,TRUE,0.7,FALSE,0.034782609,0.020357452,FALSE,0.727272727,spletnik.ru,valetik.ru
FALSE,TRUE,FALSE,0.6,0.39556004,0.072707883,0.415891539,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.666666667,francaisfacile.com,frankfisherfamily.com
FALSE,TRUE,FALSE,0.6,0.6,0.045523291,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.818181818,subsim.com,subeihm.com
FALSE,TRUE,FALSE,0.6,0.6,0.063600201,0.6,FALSE,0,0.7,FALSE,0.093167702,0.016006425,FALSE,0.55,telegrip.info,telephonie-voip.info
FALSE,TRUE,FALSE,0.6,0.6,0.065653081,0.6,TRUE,FALSE,0.6,FALSE,0.6,2.44E-09,FALSE,0.6,pclady.com.cn,www.gdby.com.cn
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.056750066,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.565217391,onemedicalfile.com,helpformedicalbills.com
FALSE,TRUE,FALSE,0.387024609,0.529767911,0.170689282,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.8,cdkeys.com,cdqyys.com
FALSE,TRUE,FALSE,0.6,0.6,0.055896636,0.6,TRUE,FALSE,0.3,FALSE,0.6,2.44E-09,FALSE,0.733333333,imwood.co.kr,samwooind.co.kr
FALSE,TRUE,FALSE,0.6,0.6,0.06136811,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.769230769,filehorse.com,firehorny.com
FALSE,TRUE,FALSE,0.6,0.6,0.170889847,0.6,FALSE,0,0.7,FALSE,0.034782609,0.020357452,FALSE,0.714285714,lunn.ru,lectscalimertdr43.land.ru
FALSE,TRUE,FALSE,0.6,0.6,0.05360874,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.833333333,blacraft.com,lfcraft.com
FALSE,TRUE,FALSE,0.6,0.6,0.081889609,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.833333333,chinatet.com,chinatlz.com
FALSE,TRUE,FALSE,0.6,0.6,0.044477035,0.6,TRUE,FALSE,0.5,FALSE,0.060869565,0.626499559,FALSE,0.733333333,couponzguru.com,condosguru.com
FALSE,TRUE,FALSE,0.6,0.359233098,0.053125266,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.727272727,jegged.com,eggfred.com
FALSE,TRUE,FALSE,0.6,0.6,0.05494092,0.6,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.714285714,itsysgroup.com,ets-grup.com
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.073839948,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.6,wwwhatsnew.com,www.thoosje.com
FALSE,TRUE,FALSE,0.6,0.6,0.050855985,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.692307692,alchetron.com,alchenomy.com
FALSE,TRUE,FALSE,0.6,0.6,0.04823739,0.6,FALSE,0,0.7,FALSE,0.004968944,0.007524932,FALSE,0.583333333,coinearn.net,cowbears.nl
