alexatop,malware_domain,phishtank,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
FALSE,TRUE,FALSE,0.6,0.6,0.062034835,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.695652174,ashianahousing.com,lakshminivashousing.com
FALSE,TRUE,FALSE,0.6,0.6,0.05168819,0.6,FALSE,0,0.7,,0.093167702,FALSE,0.818181818,lgames.info,lameh.info
FALSE,TRUE,FALSE,0.6,0.6,0.214236668,0.6,TRUE,FALSE,0.5,,0.403726708,FALSE,0.615384615,myhousemap.in,myhouse123.tk
FALSE,TRUE,FALSE,0.6,0.6,0.100741286,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.9,djmaza.com,rjmaza.com
FALSE,TRUE,FALSE,0.6,0.6,0.036574012,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.846153846,schoolies.com,schoosie.com
FALSE,TRUE,FALSE,0.6,0.6,0.043184643,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.846153846,semclouds.com,sndclouds.com
FALSE,TRUE,FALSE,0.6,0.6,0.118861454,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.611111111,w3support.net,squaresupportn.net
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.049622047,1,TRUE,FALSE,0.3,,0.060869565,FALSE,0.833333333,thrillon.com,thrilok.com
FALSE,TRUE,FALSE,0.6,0.6,0.047900852,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.666666667,battle.net,usbattlewow.net
FALSE,TRUE,FALSE,0.6,0.6,0.0547998,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.692307692,helpbot.net,ushelpwow.net
FALSE,TRUE,FALSE,0.6,0.6,0.373495957,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.7,xs11.com,xz1013.com
FALSE,TRUE,FALSE,0.6,0.6,0.169153194,0.6,TRUE,FALSE,0.7,,0.060869565,FALSE,0.590909091,tiyuchangdi.com,thisisyourchangeqq.com
FALSE,TRUE,FALSE,0.6,0.6,0.145135803,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.8,appvn.com,app-v0.com
FALSE,TRUE,FALSE,0.6,0.6,0.041135146,0.6,FALSE,0,0.7,,0.6,FALSE,0.75,bancodeseries.com.br,bandadesarme.com.br
FALSE,TRUE,FALSE,0.6,0.6,0.176372515,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.75,cgiboy.com,cgi7ebay.com
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.057617159,1,TRUE,FALSE,0.7,,0.060869565,FALSE,0.80952381,christopherwealth.com,christopherwhull.com
FALSE,TRUE,FALSE,0.6,0.6,0.039473128,0.6,TRUE,FALSE,0.5,,0.336645963,FALSE,0.615384615,blooger.com,blooberfoo.ml
FALSE,TRUE,FALSE,0.6,0.6,0.033686807,0.6,TRUE,FALSE,0.5,,0.336645963,FALSE,0.571428571,torreon.gob.mx,nordeondol.ml
FALSE,TRUE,FALSE,0.6,0.6,0.055882027,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.772727273,argusinformation.com,manage-information.com
FALSE,TRUE,FALSE,0.6,0.6,0.054893036,0.6,FALSE,0,0.7,,0.093167702,FALSE,0.565217391,sarvamangalam.info,vrot.stervapoimenialena.info
FALSE,TRUE,FALSE,0.6,0.39556004,0.043335483,0.584108461,FALSE,0,0.7,,0.060869565,FALSE,0.75,avestamarket.com,aletabarker.com
FALSE,TRUE,FALSE,0.6,0.6,0.069612167,0.6,FALSE,0,0.7,,0.6,FALSE,0.692307692,sporty.co.nz,aspects.co.nz
FALSE,TRUE,FALSE,0.6,0.6,0.050238924,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.785714286,clicksco.com,bllhicksco.com
FALSE,TRUE,FALSE,0.6,0.247225025,0.051743606,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.75,cintamobil.com,canlitvmobil.com
FALSE,TRUE,FALSE,0.6,0.6,0.053357386,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.80952381,sb-professional.com,ib.nab.com.au.nab-professionnel.com
FALSE,TRUE,FALSE,0.6,0.6,0.046971988,0.6,FALSE,0,0.7,,0.6,FALSE,0.608695652,experienceoz.com.au,inobediencetohim.com.au
FALSE,TRUE,FALSE,0.6,0.6,0.04900792,0.6,FALSE,0,0.7,,0.01863354,FALSE,0.684210526,nokillnetwork.org,proposalnetwork.org
FALSE,TRUE,FALSE,0.6,0.6,0.038604282,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.818181818,pngtee.com,psgteel.com
FALSE,TRUE,FALSE,0.6,0.6,0.031739844,0.6,TRUE,FALSE,0.6,,0.060869565,FALSE,0.916666667,ionicons.com,sonicons.com
FALSE,TRUE,FALSE,0.6,0.6,0.049428109,0.6,FALSE,0,0.7,,0.6,FALSE,0.692307692,pudhari.co.in,udyama.co.in
FALSE,TRUE,FALSE,0.6,0.6,0.111466586,0.6,FALSE,0,0.7,,0.6,FALSE,0.8125,facebook.com.vn,wfacebook.com.mx
FALSE,TRUE,FALSE,0.6,0.6,0.032583965,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.75,maalamall.com,gamemalamall.com
FALSE,TRUE,FALSE,0.6,0.6,0.098394961,0.6,FALSE,0,0.7,,0.028571429,FALSE,0.538461538,myways.in,horstherfertarcorde.zzwumwaysl.in
FALSE,TRUE,FALSE,0.6,0.6,0.098447924,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.909090909,vatech.com,vatech2.com
FALSE,TRUE,FALSE,0.6,0.6,0.138413125,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.666666667,hadith.net,ghardixz.net
FALSE,TRUE,FALSE,0.6,0.6,0.2236628,0.6,TRUE,FALSE,0.7,,0.034782609,FALSE,0.777777778,jino.ru,gorb82.myjino.ru
FALSE,TRUE,FALSE,0.6,0.6,0.035847729,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.818181818,charlestonrealtors.com,allistonrealtors.com
FALSE,TRUE,FALSE,0.6,0.6,0.070796464,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.75,alrajhitech.com,alrajhunited.com
FALSE,TRUE,FALSE,0.6,0.6,0.063652057,0.6,FALSE,0,0.7,,0.6,FALSE,0.6,callyourgirlfriend.com,celebritygirlfriend.co.uk
FALSE,TRUE,FALSE,0.6,0.6,0.043406774,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.75,multipure.com,multiplusnet.com
FALSE,TRUE,FALSE,0.6,0.049445005,0.046760096,0.21461352,TRUE,FALSE,0.7,,0.060869565,FALSE,0.714285714,musclegayclips.com,musclegainingtips.com
FALSE,TRUE,FALSE,0.6,0.6,0.050071962,0.6,TRUE,FALSE,0.5,,0.060869565,FALSE,0.714285714,pchomeus.com,pchomegeek.com
FALSE,TRUE,FALSE,0.6,0.6,0.091344912,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.777777778,servicesexpert.net,servicesnext.net
FALSE,TRUE,FALSE,0.6,0.6,0.0489586,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.666666667,leiloesvotorantim.com,recadastrovotorantim.com
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.051944847,1,FALSE,0,0.7,,0.058385093,FALSE,0.642857143,silkpro.net,cms.insviluppo.net
FALSE,TRUE,FALSE,0.6,0.6,0.07664739,0.6,TRUE,FALSE,0.7,,0.002484472,FALSE,0.52173913,agentur-dietrich.de,hazentrumsuedperlach.de
FALSE,TRUE,FALSE,0.6,0.6,0.037748155,0.6,TRUE,FALSE,0.7,,0.001242236,FALSE,0.636363636,saudieng.sa,nadeenk.sa
FALSE,TRUE,FALSE,0.6,0.049445005,0.036262028,0.21461352,TRUE,FALSE,0.7,,0.060869565,FALSE,0.846153846,opstores.com,uponor.otistores.com
FALSE,TRUE,FALSE,0.6,0.6,0.048757596,0.6,TRUE,FALSE,0.7,,0,FALSE,0.583333333,kutikatai.ru,tutikutyu.hu
FALSE,TRUE,FALSE,0.6,0.6,0.052605499,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.733333333,cloudtp.com,icloud-toop.com
FALSE,TRUE,FALSE,0.6,0.6,0.050297449,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.571428571,applecarlocation.com,apple-apple-appid.com
FALSE,TRUE,FALSE,0.6,0.16851665,0.062585787,0.6,TRUE,FALSE,0.7,,0.060869565,FALSE,0.7,yourmodernfamily.com,ourhansenfamily.com
FALSE,TRUE,FALSE,0.6,0.6,0.059869111,0.6,TRUE,FALSE,0.5,,0.6,FALSE,0.857142857,shopify.com.au,shopway.com.au
FALSE,TRUE,FALSE,0.6,0.6,0.05026377,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.764705882,etalon-agency.com,ctlinsagency.com
FALSE,TRUE,FALSE,0.6,0.6,0.037929271,0.6,TRUE,FALSE,0.3,,0.060869565,FALSE,0.833333333,marrolin.com,maprolen.com
FALSE,TRUE,FALSE,0.6,0.6,0.062546955,0.6,TRUE,FALSE,0.5,,0.060869565,FALSE,0.739130435,crosscountycenter.com,crosscountry-movers.com
FALSE,TRUE,FALSE,0.6,0.6,0.040729427,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.833333333,smapsolutions.com,ematcsolutions.com
FALSE,TRUE,FALSE,0.6,0.6,0.065506253,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.566666667,featuredcustomers.com,facebook-support-customers.com
FALSE,TRUE,FALSE,0.6,0.6,0.106269209,0.6,FALSE,0,0.7,,0.6,FALSE,0.769230769,gghltd.co.uk,gdbxltd.co.uk
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.082954912,1,TRUE,FALSE,0.6,,0.060869565,FALSE,0.65,rockvilleaudio.com,googlecentreservices.rockhillrealtytx.com
FALSE,TRUE,FALSE,0.6,0.6,0.265190979,0.6,FALSE,0,0.7,,0.166459627,FALSE,0.666666667,fstore.biz,iu54ere.for-more.biz
FALSE,TRUE,FALSE,0.6,0.6,0.052550066,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.761904762,lolcsecurities.com,icloud-securities.com
FALSE,TRUE,FALSE,0.6,0.6,0.811338785,0.6,TRUE,FALSE,0.7,,0.060869565,FALSE,0.777777778,9495.com,98405.com
FALSE,TRUE,FALSE,0.6,0.6,0.060226196,0.6,FALSE,0,0.7,,0.6,FALSE,0.6875,nomada.com.br,appleidverification.com.hdmombaca.com.br
FALSE,TRUE,FALSE,0.6,0.6,0.087396981,0.6,FALSE,0,0.7,,0,FALSE,0.666666667,blackpods.la,blackops.kz
FALSE,TRUE,FALSE,0.6,0.6,0.063474746,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.551724138,womenschristiancollege.net,chiffrechristianlotlefaby.net
FALSE,TRUE,FALSE,0.6,0.072653885,0.049919541,0.178234415,FALSE,0,0.7,,0.093167702,FALSE,0.666666667,lubodar.info,clubsocial.info
FALSE,TRUE,FALSE,0.6,0.6,0.053583714,0.6,FALSE,0,0.7,,0.028571429,FALSE,0.590909091,digitalexchange.id,dangitravelrecharge.in
FALSE,TRUE,FALSE,0.6,0.6,0.060031346,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.818181818,freelto.com,feelvo.com
FALSE,TRUE,FALSE,0.6,0.6,0.059149139,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.8125,fmwconcepts.com,flayconcepts.com
FALSE,TRUE,FALSE,0.6,0.6,0.052329693,0.6,FALSE,0,0.7,,0.6,FALSE,0.611111111,financialeducationservices.com,industriallubricationservices.com.au
FALSE,TRUE,FALSE,0.6,0.049445005,0.064926537,0.21461352,TRUE,FALSE,0.7,,0.060869565,FALSE,0.833333333,aucfree.com,joao.cuccfree.com
FALSE,TRUE,FALSE,0.6,0.6,0.039100611,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.789473684,reutersconnect.com,membersconnects.com
FALSE,TRUE,FALSE,0.6,0.6,0.04672226,0.6,TRUE,FALSE,0.7,,0.6,FALSE,0.636363636,lojadancemais.com.br,novaorionmetais.com.br
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.050295195,1,TRUE,FALSE,0.6,,0.060869565,FALSE,0.714285714,onlinetruestories.com,onlinefileshares.com
FALSE,TRUE,FALSE,0.6,0.6,0.074836981,0.6,FALSE,0,0.7,,0.6,FALSE,0.833333333,pontoset.com.br,smiles.pontosextra.com.br
FALSE,TRUE,FALSE,0.6,0.6,0.033185749,0.6,TRUE,FALSE,0.6,,0.060869565,FALSE,0.818181818,spincar.com,sricar.com
FALSE,TRUE,FALSE,0.6,0.6,0.053900694,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.733333333,viralvista.net,wcm.terraavista.net
FALSE,TRUE,FALSE,0.6,0.6,0.045342194,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.552631579,academyprivateinvestment.com,centralamericarealestateinvestment.com
FALSE,TRUE,FALSE,0.6,0.176589304,0.058695275,0.6,TRUE,FALSE,0.7,,0.060869565,FALSE,0.714285714,kinostream.com,ginot-yam.com
FALSE,TRUE,FALSE,0.6,0.166498486,0.05745894,0.198224445,TRUE,FALSE,0.7,,0.060869565,FALSE,0.833333333,eeworldonline.com,floworldonline.com
FALSE,TRUE,FALSE,0.6,0.6,0.056747928,0.6,TRUE,FALSE,0.7,,0,FALSE,0.833333333,pte.hu,apprecovery.pe.hu
FALSE,TRUE,FALSE,0.6,0.6,0.048374981,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.733333333,foodiesfeed.com,foodiepeeps.com
FALSE,TRUE,FALSE,0.161073826,0.031281534,0.213109464,0.877398268,TRUE,FALSE,0.7,,0.060869565,FALSE,0.888888889,124mb.com,signs-lifes.125mb.com
FALSE,TRUE,FALSE,0.6,0.6,0.058711047,0.6,TRUE,FALSE,0.7,,0.058385093,FALSE,0.684210526,dzsecurity.net,update-security.net
FALSE,TRUE,FALSE,0.6,0.6,0.100922121,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.705882353,adinsport.com,admins-expert.com
FALSE,TRUE,FALSE,0.6,0.6,0.074283155,0.6,FALSE,0,0.7,,0.6,FALSE,0.692307692,paypal.com.au,jpaypal.co.uk
FALSE,TRUE,FALSE,0.6,0.6,0.037445684,0.6,TRUE,FALSE,0.7,,0.001242236,FALSE,0.578947368,airpurifierguide.in,liguriaguide.it
FALSE,TRUE,FALSE,0.6,0.6,0.041947515,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.769230769,indoleads.com,ndouends.com
FALSE,TRUE,FALSE,0.6,0.6,0.057488713,0.6,FALSE,0,0.7,,0.332919255,FALSE,0.769230769,facebook.cm,sfascebook.cf
FALSE,TRUE,FALSE,0.6,0.6,0.04575987,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.785714286,differment.net,sufferent.net
FALSE,TRUE,FALSE,0.6,0.6,0.069793667,0.6,TRUE,FALSE,0.6,,0.060869565,FALSE,0.833333333,hubworks.com,suvworks.com
FALSE,TRUE,FALSE,0.6,0.6,0.038911258,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.714285714,siralama.net,shrbahamas.net
FALSE,TRUE,FALSE,0.6,0.6,0.590090838,0.6,FALSE,0,0.7,,0.002484472,FALSE,0.611111111,misherramientas.es,s536335847.mialojamiento.es
FALSE,TRUE,FALSE,0.6,0.6,0.039258306,0.6,TRUE,FALSE,0.3,,0.060869565,FALSE,0.846153846,labeldocs.com,labeldom.com
FALSE,TRUE,FALSE,0.6,0.6,0.078523901,0.6,FALSE,0,0.7,,0.6,FALSE,0.727272727,just.edu.bd,e-service.jpdm.edu.bd
FALSE,TRUE,FALSE,0.6,0.6,0.177247561,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.818181818,from-ua.com,o5gee.from-ks.com
FALSE,TRUE,FALSE,0.6,0.6,0.312000504,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.684210526,lbp-eservices.com,paypal-easyway.conditions2016.data.config-set01up02.luxeservices455.com
FALSE,TRUE,FALSE,0.6,0.6,0.040698014,0.6,FALSE,0,0.7,,0.002484472,FALSE,0.714285714,easy.ps,sbcgloab.esy.es
FALSE,TRUE,FALSE,0.6,0.137235116,0.05013109,0.6,TRUE,FALSE,0.7,,0.058385093,FALSE,0.727272727,woovina.net,joonian.net
FALSE,TRUE,FALSE,0.6,0.6,0.067141156,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.611111111,wakisogiantsfc.com,hpalsowantsff.com
FALSE,TRUE,FALSE,0.6,0.6,0.359558277,0.6,FALSE,0,0.7,,0.002484472,FALSE,0.714285714,easy.ps,1962lawiah.esy.es
FALSE,TRUE,FALSE,0.6,0.6,0.061207844,0.6,FALSE,0,0.7,,0.6,FALSE,0.777777778,fwd.co.th,cwf.co.th
FALSE,TRUE,FALSE,0.6,0.049445005,0.234242469,0.21461352,FALSE,0,0.7,,0.060869565,FALSE,0.769230769,tudominio.com,pages-actv2016.twomini.com
FALSE,TRUE,FALSE,0.6,0.6,0.046380358,0.6,TRUE,FALSE,0.6,,0.023602484,FALSE,0.7,kickle.com,bccc.kickme.to
FALSE,TRUE,FALSE,0.6,0.137235116,0.212750725,0.6,TRUE,FALSE,0.7,,0.060869565,FALSE,0.714285714,yesilist.com,yesitisqqq.com
FALSE,TRUE,FALSE,0.6,0.6,0.05957234,0.6,TRUE,FALSE,0.7,,0.6,FALSE,0.666666667,indianholiday.com,kingislandholiday.com.au
FALSE,TRUE,FALSE,0.6,0.6,0.064207927,0.6,FALSE,0,0.7,,0,FALSE,0.578947368,gigalinknetwork.org,admin.fingalcsrnetwork.ie
FALSE,TRUE,FALSE,0.6,0.6,0.12721417,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.615384615,thefashionrequest.com,ginfovalidationrequest.com
FALSE,TRUE,FALSE,0.6,0.6,0.085300479,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.823529412,internetcairo.com,internetcalxa.com
FALSE,TRUE,FALSE,0.6,0.6,0.039073184,0.6,FALSE,0,0.7,,0.01863354,FALSE,0.611111111,eulenberg.org,leelasinghberg.org
FALSE,TRUE,FALSE,0.6,0.3370333,0.057675304,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.727272727,toospay.net,paypal-account.ogspy.net
FALSE,TRUE,FALSE,0.6,0.6,0.06919966,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.7,pazarlamaturkiye.com,pazarlamacadisi.com
FALSE,TRUE,FALSE,0.6,0.6,0.059162063,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.75,blogdoiphone.com,flndmiphone.com
FALSE,TRUE,FALSE,0.3098434,0.066599395,0.057285999,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.714285714,islamlight.net,walklight.net
FALSE,TRUE,FALSE,0.6,0.6,0.047512142,0.6,FALSE,0,0.7,,0.6,FALSE,0.8,originenergy.com.au,apple.imagineenergy.com.au
FALSE,TRUE,FALSE,0.6,0.6,0.049119668,0.877398268,FALSE,0,0.7,,0.060869565,FALSE,0.833333333,guiaketo.com,blog.guiket.com
FALSE,TRUE,FALSE,0.6,0.6,0.050139861,0.6,FALSE,0,0.7,,0.6,FALSE,0.714285714,phuyal.co.uk,pspaypal.co.uk
FALSE,TRUE,FALSE,0.6,0.6,0.107824757,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.857142857,facebook.com,xfacesbook.com
FALSE,TRUE,FALSE,0.6,0.6,0.051954936,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.714285714,artinsoft.net,mobile.paypal.com.cgi-bin.artincolor.net
FALSE,TRUE,FALSE,0.6,0.6,0.080875588,0.6,TRUE,FALSE,0.7,,0.034782609,FALSE,0.777777778,jino.ru,incwellsfargo.myjino.ru
FALSE,TRUE,FALSE,0.6,0.6,0.057026845,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.631578947,patentlyapple.com,su-cuenta-apple.com
FALSE,TRUE,FALSE,0.6,0.6,0.044639465,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.733333333,wowcircle.net,watercircle.net
FALSE,TRUE,FALSE,0.6,0.6,0.049932551,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.785714286,frigidaire.com,frigonare.com
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.037168607,1,TRUE,FALSE,0.7,,0.058385093,FALSE,0.785714286,lovegreen.net,nevergreen.net
FALSE,TRUE,FALSE,0.6,0.6,0.066676672,0.6,TRUE,FALSE,0.7,,0.034782609,FALSE,0.777777778,jino.ru,admincenter.myjino.ru
FALSE,TRUE,FALSE,0.6,0.6,0.085094801,0.6,FALSE,0,0.7,,0.093167702,FALSE,0.52173913,azure.github.io,cazoludreyditlubet.info
FALSE,TRUE,FALSE,0.6,0.6,0.077120423,0.6,FALSE,0,0.7,,0.6,FALSE,0.64,planorendaextra.com.br,smile.ganhandoitensextra.com.br
FALSE,TRUE,FALSE,0.6,0.6,0.032840467,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.818181818,smbcap.com,smbcass.com
FALSE,TRUE,FALSE,0.6,0.6,0.091723234,0.6,FALSE,0,0.7,,0.028571429,FALSE,0.6,pwebsol.in,infomaschenwerkede.wwwzssl.in
FALSE,TRUE,FALSE,0.6,0.6,0.051626533,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.842105263,amn-corporation.com,sub-corporation.com
FALSE,TRUE,FALSE,0.6,0.19172553,0.219387562,0.305062493,FALSE,0,0.7,,0.060869565,FALSE,0.666666667,katkarmela.com,jatukarm-30.com
FALSE,TRUE,FALSE,0.6,0.6,0.062811954,0.6,FALSE,0,0.7,,0.004968944,FALSE,0.5625,pathe-thuis.nl,het-havenhuis.nl
FALSE,TRUE,FALSE,0.6,0.6,0.160348576,0.6,FALSE,0,0.7,,0.6,FALSE,0.6875,clemente.com.br,elements8.com.sg
FALSE,TRUE,FALSE,0.6,0.6,0.083191035,0.6,FALSE,0,0.7,,0.166459627,FALSE,0.6,autonews.fr,autonewused.biz
FALSE,TRUE,FALSE,0.6,0.6,0.043064895,0.6,TRUE,FALSE,0.5,,0.060869565,FALSE,0.8,passtechusa.com,passethus.com
FALSE,TRUE,FALSE,0.6,0.6,0.06810671,0.6,FALSE,0,0.7,,0.053416149,FALSE,0.56,absoluteservices.in,paypal-update-services.us
FALSE,TRUE,FALSE,0.6,0.19172553,0.062503857,0.305062493,TRUE,FALSE,0.7,,0.060869565,FALSE,0.565217391,gowmediahouston.com,vikingrepairhouston.com
FALSE,TRUE,FALSE,0.6,0.6,0.139100017,0.6,FALSE,0,0.7,,0.048447205,FALSE,0.583333333,dramafa.xyz,hummmaaa.xyz
FALSE,TRUE,FALSE,0.6,0.6,0.050669748,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.739130435,particlespace.com,particuliers-espace.com
FALSE,TRUE,FALSE,0.6,0.6,0.036851772,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.785714286,gatherhere.com,ratherer.com
FALSE,TRUE,FALSE,0.6,0.6,0.045422869,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.75,wipfilms.net,tmfilms.net
FALSE,TRUE,FALSE,0.6,0.6,0.064863838,0.6,TRUE,FALSE,0.7,,0.003726708,FALSE,0.833333333,gov.vg,clouds-pros-services.goo.vg
FALSE,TRUE,FALSE,0.6,0.6,0.297944396,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.727272727,duypets.com,duye08.com
FALSE,TRUE,FALSE,0.6,0.6,0.077788668,0.6,FALSE,0,0.7,,0.403726708,FALSE,0.458333333,vladi-private-islands.de,vr-private-kunden-de.tk
FALSE,TRUE,FALSE,0.6,0.6,0.078054701,0.6,TRUE,FALSE,0.5,,0.403726708,FALSE,0.458333333,vladi-private-islands.de,vr-private-kundes-de.tk
FALSE,TRUE,FALSE,0.6,0.6,0.069002956,0.6,FALSE,0,0.7,,0.053416149,FALSE,0.6,chipp.us,chs-pvt.us
FALSE,TRUE,FALSE,0.6,0.6,0.042391465,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.846153846,iclouds.com,icloudisr.com
FALSE,TRUE,FALSE,0.6,0.6,0.075639713,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.727272727,smcegy.com,smbcebz.com
FALSE,TRUE,FALSE,0.6,0.6,0.035535449,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.727272727,subinsb.com,smbcnsn.com
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.055892285,1,TRUE,FALSE,0.6,,0.060869565,FALSE,0.8125,navigator.com,chinavigator.com
FALSE,TRUE,FALSE,0.6,0.6,0.738015504,0.6,FALSE,0,0.7,,0.6,FALSE,0.769230769,alura.com.br,apple.com.icloud.billing.verifiy.9200938771663883991773817836476289732.valcla.com.br
FALSE,TRUE,FALSE,0.6,0.6,0.058078781,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.8,forbesindia.com,fcubeindia.com
FALSE,TRUE,FALSE,0.6,0.6,0.05506921,0.6,FALSE,0,0.7,,0.6,FALSE,0.75,effecta.com.au,mailsee.liffeytas.com.au
FALSE,TRUE,FALSE,0.097315436,0.272452069,0.050890921,1,TRUE,FALSE,0.6,,0.060869565,FALSE,0.8,ucloudcam.com,myicloudcam.com
FALSE,TRUE,FALSE,0.6,0.247225025,0.049718865,0.6,FALSE,0,0.7,,0.058385093,FALSE,0.791666667,perfectyourenglish.net,perfectionistenglish.net
FALSE,TRUE,FALSE,0.6,0.137235116,0.176610002,0.6,TRUE,FALSE,0.7,,0.060869565,FALSE,0.631578947,liveballfree.com,giveitallhereqq.com
FALSE,TRUE,FALSE,0.6,0.6,0.170861449,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.666666667,digi-iphone.com,find-myiphone6.com
FALSE,TRUE,FALSE,0.6,0.6,0.152173151,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.571428571,cloudflare-dns.com,icloud-gprs-id110.com
FALSE,TRUE,FALSE,0.6,0.6,0.052708692,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.684210526,appecloud.com,apple-icloudlie.com
FALSE,TRUE,FALSE,0.6,0.6,0.054933495,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.75,apple-ihc.com,apple-iocuid.com
FALSE,TRUE,FALSE,0.6,0.6,0.050535708,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.785714286,applesfera.com,apple-ger.com
FALSE,TRUE,FALSE,0.6,0.6,0.036105474,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.833333333,ampleom.com,appleiom.com
FALSE,TRUE,FALSE,0.6,0.6,0.054551739,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.666666667,applied-acoustics.com,apple-icloudlicd.com
FALSE,TRUE,FALSE,0.6,0.6,0.064144443,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.666666667,appleseedfood.com,apple-fergotid.com
FALSE,TRUE,FALSE,0.6,0.6,0.056067788,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.666666667,appleinsider.com,appleid-ituens.com
FALSE,TRUE,FALSE,0.6,0.6,0.055989213,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.647058824,teapplix.com,itune-appleid.com
FALSE,TRUE,TRUE,0.6,0.16851665,0.047796673,0.6,FALSE,0,0.7,,0.060869565,FALSE,0.818181818,sshomee.com,bayanicgiyimsitesi.somee.com
FALSE,TRUE,FALSE,0.6,0.6,0.047833155,0.6,FALSE,0,0.7,,0.6,FALSE,0.705882353,vercapas.com.br,derkompass.com.br
FALSE,TRUE,FALSE,0.6,0.6,0.064556014,0.6,FALSE,0,0.7,,0.6,FALSE,0.666666667,dentspa.com.tr,desentupaja.com.br
